filename,sample_id,design_name,macro_count,clock,utilization,macro_placement,power_mesh,filler_insertion
4946-RISCY-FPU-a-2-c5-u0.75-m2-p3-f1,4946,RISCY-FPU-a,2,5,0.75,2,3,1
4636-RISCY-FPU-a-2-c2-u0.7-m4-p3-f0,4636,RISCY-FPU-a,2,2,0.7,4,3,0
4873-RISCY-FPU-a-2-c5-u0.8-m1-p8-f0,4873,RISCY-FPU-a,2,5,0.8,1,8,0
5182-RISCY-FPU-a-2-c20-u0.85-m1-p7-f1,5182,RISCY-FPU-a,2,20,0.85,1,7,1
4671-RISCY-FPU-a-2-c2-u0.8-m1-p8-f0,4671,RISCY-FPU-a,2,2,0.8,1,8,0
4708-RISCY-FPU-a-2-c2-u0.7-m1-p8-f1,4708,RISCY-FPU-a,2,2,0.7,1,8,1
4938-RISCY-FPU-a-2-c5-u0.75-m1-p2-f1,4938,RISCY-FPU-a,2,5,0.75,1,2,1
5059-RISCY-FPU-a-2-c20-u0.75-m2-p4-f0,5059,RISCY-FPU-a,2,20,0.75,2,4,0
4640-RISCY-FPU-a-2-c2-u0.7-m4-p7-f0,4640,RISCY-FPU-a,2,2,0.7,4,7,0
4815-RISCY-FPU-a-2-c2-u0.9-m3-p4-f1,4815,RISCY-FPU-a,2,2,0.9,3,4,1
4915-RISCY-FPU-a-2-c5-u0.7-m1-p3-f1,4915,RISCY-FPU-a,2,5,0.7,1,3,1
4810-RISCY-FPU-a-2-c2-u0.9-m2-p7-f1,4810,RISCY-FPU-a,2,2,0.9,2,7,1
4659-RISCY-FPU-a-2-c2-u0.75-m4-p2-f0,4659,RISCY-FPU-a,2,2,0.75,4,2,0
5212-RISCY-FPU-a-2-c20-u0.9-m3-p5-f1,5212,RISCY-FPU-a,2,20,0.9,3,5,1
5167-RISCY-FPU-a-2-c20-u0.8-m2-p7-f1,5167,RISCY-FPU-a,2,20,0.8,2,7,1
4713-RISCY-FPU-a-2-c2-u0.7-m2-p5-f1,4713,RISCY-FPU-a,2,2,0.7,2,5,1
5179-RISCY-FPU-a-2-c20-u0.85-m1-p4-f1,5179,RISCY-FPU-a,2,20,0.85,1,4,1
4643-RISCY-FPU-a-2-c2-u0.75-m1-p2-f0,4643,RISCY-FPU-a,2,2,0.75,1,2,0
5066-RISCY-FPU-a-2-c20-u0.75-m3-p4-f0,5066,RISCY-FPU-a,2,20,0.75,3,4,0
4691-RISCY-FPU-a-2-c2-u0.85-m3-p4-f0,4691,RISCY-FPU-a,2,2,0.85,3,4,0
4665-RISCY-FPU-a-2-c2-u0.75-m4-p8-f0,4665,RISCY-FPU-a,2,2,0.75,4,8,0
4881-RISCY-FPU-a-2-c5-u0.8-m3-p3-f0,4881,RISCY-FPU-a,2,5,0.8,3,3,0
5097-RISCY-FPU-a-2-c20-u0.85-m1-p7-f0,5097,RISCY-FPU-a,2,20,0.85,1,7,0
5024-RISCY-FPU-a-2-c5-u0.9-m3-p4-f1,5024,RISCY-FPU-a,2,5,0.9,3,4,1
5189-RISCY-FPU-a-2-c20-u0.85-m2-p8-f1,5189,RISCY-FPU-a,2,20,0.85,2,8,1
4959-RISCY-FPU-a-2-c5-u0.75-m3-p8-f1,4959,RISCY-FPU-a,2,5,0.75,3,8,1
5039-RISCY-FPU-a-2-c20-u0.7-m2-p8-f0,5039,RISCY-FPU-a,2,20,0.7,2,8,0
5051-RISCY-FPU-a-2-c20-u0.75-m1-p4-f0,5051,RISCY-FPU-a,2,20,0.75,1,4,0
4673-RISCY-FPU-a-2-c2-u0.8-m3-p1-f0,4673,RISCY-FPU-a,2,2,0.8,3,1,0
5090-RISCY-FPU-a-2-c20-u0.8-m3-p6-f0,5090,RISCY-FPU-a,2,20,0.8,3,6,0
4987-RISCY-FPU-a-2-c5-u0.85-m1-p5-f1,4987,RISCY-FPU-a,2,5,0.85,1,5,1
5157-RISCY-FPU-a-2-c20-u0.8-m1-p5-f1,5157,RISCY-FPU-a,2,20,0.8,1,5,1
5165-RISCY-FPU-a-2-c20-u0.8-m2-p5-f1,5165,RISCY-FPU-a,2,20,0.8,2,5,1
4974-RISCY-FPU-a-2-c5-u0.8-m2-p8-f1,4974,RISCY-FPU-a,2,5,0.8,2,8,1
4801-RISCY-FPU-a-2-c2-u0.9-m1-p6-f1,4801,RISCY-FPU-a,2,2,0.9,1,6,1
5168-RISCY-FPU-a-2-c20-u0.8-m2-p8-f1,5168,RISCY-FPU-a,2,20,0.8,2,8,1
4786-RISCY-FPU-a-2-c2-u0.85-m2-p6-f1,4786,RISCY-FPU-a,2,2,0.85,2,6,1
4995-RISCY-FPU-a-2-c5-u0.85-m2-p5-f1,4995,RISCY-FPU-a,2,5,0.85,2,5,1
4877-RISCY-FPU-a-2-c5-u0.8-m2-p7-f0,4877,RISCY-FPU-a,2,5,0.8,2,7,0
4967-RISCY-FPU-a-2-c5-u0.8-m1-p8-f1,4967,RISCY-FPU-a,2,5,0.8,1,8,1
4953-RISCY-FPU-a-2-c5-u0.75-m3-p2-f1,4953,RISCY-FPU-a,2,5,0.75,3,2,1
5207-RISCY-FPU-a-2-c20-u0.9-m2-p8-f1,5207,RISCY-FPU-a,2,20,0.9,2,8,1
4730-RISCY-FPU-a-2-c2-u0.75-m1-p6-f1,4730,RISCY-FPU-a,2,2,0.75,1,6,1
4984-RISCY-FPU-a-2-c5-u0.85-m1-p2-f1,4984,RISCY-FPU-a,2,5,0.85,1,2,1
4783-RISCY-FPU-a-2-c2-u0.85-m2-p3-f1,4783,RISCY-FPU-a,2,2,0.85,2,3,1
4780-RISCY-FPU-a-2-c2-u0.85-m1-p8-f1,4780,RISCY-FPU-a,2,2,0.85,1,8,1
4957-RISCY-FPU-a-2-c5-u0.75-m3-p6-f1,4957,RISCY-FPU-a,2,5,0.75,3,6,1
4927-RISCY-FPU-a-2-c5-u0.7-m2-p7-f1,4927,RISCY-FPU-a,2,5,0.7,2,7,1
4743-RISCY-FPU-a-2-c2-u0.75-m3-p3-f1,4743,RISCY-FPU-a,2,2,0.75,3,3,1
4637-RISCY-FPU-a-2-c2-u0.7-m4-p4-f0,4637,RISCY-FPU-a,2,2,0.7,4,4,0
4872-RISCY-FPU-a-2-c5-u0.8-m1-p6-f0,4872,RISCY-FPU-a,2,5,0.8,1,6,0
4661-RISCY-FPU-a-2-c2-u0.75-m4-p4-f0,4661,RISCY-FPU-a,2,2,0.75,4,4,0
4791-RISCY-FPU-a-2-c2-u0.85-m3-p3-f1,4791,RISCY-FPU-a,2,2,0.85,3,3,1
4954-RISCY-FPU-a-2-c5-u0.75-m3-p3-f1,4954,RISCY-FPU-a,2,5,0.75,3,3,1
4865-RISCY-FPU-a-2-c5-u0.75-m4-p1-f0,4865,RISCY-FPU-a,2,5,0.75,4,1,0
5137-RISCY-FPU-a-2-c20-u0.75-m1-p8-f1,5137,RISCY-FPU-a,2,20,0.75,1,8,1
4796-RISCY-FPU-a-2-c2-u0.9-m1-p1-f1,4796,RISCY-FPU-a,2,2,0.9,1,1,1
5025-RISCY-FPU-a-2-c5-u0.9-m3-p5-f1,5025,RISCY-FPU-a,2,5,0.9,3,5,1
4763-RISCY-FPU-a-2-c2-u0.8-m2-p7-f1,4763,RISCY-FPU-a,2,2,0.8,2,7,1
4664-RISCY-FPU-a-2-c2-u0.75-m4-p7-f0,4664,RISCY-FPU-a,2,2,0.75,4,7,0
5042-RISCY-FPU-a-2-c20-u0.7-m3-p3-f0,5042,RISCY-FPU-a,2,20,0.7,3,3,0
5122-RISCY-FPU-a-2-c20-u0.7-m3-p1-f1,5122,RISCY-FPU-a,2,20,0.7,3,1,1
5091-RISCY-FPU-a-2-c20-u0.8-m3-p7-f0,5091,RISCY-FPU-a,2,20,0.8,3,7,0
4979-RISCY-FPU-a-2-c5-u0.8-m3-p5-f1,4979,RISCY-FPU-a,2,5,0.8,3,5,1
5115-RISCY-FPU-a-2-c20-u0.7-m2-p2-f1,5115,RISCY-FPU-a,2,20,0.7,2,2,1
4632-RISCY-FPU-a-2-c2-u0.7-m3-p7-f0,4632,RISCY-FPU-a,2,2,0.7,3,7,0
5102-RISCY-FPU-a-2-c20-u0.85-m3-p5-f0,5102,RISCY-FPU-a,2,20,0.85,3,5,0
5070-RISCY-FPU-a-2-c20-u0.75-m3-p8-f0,5070,RISCY-FPU-a,2,20,0.75,3,8,0
5045-RISCY-FPU-a-2-c20-u0.7-m3-p6-f0,5045,RISCY-FPU-a,2,20,0.7,3,6,0
5140-RISCY-FPU-a-2-c20-u0.75-m2-p3-f1,5140,RISCY-FPU-a,2,20,0.75,2,3,1
4758-RISCY-FPU-a-2-c2-u0.8-m2-p2-f1,4758,RISCY-FPU-a,2,2,0.8,2,2,1
4789-RISCY-FPU-a-2-c2-u0.85-m3-p1-f1,4789,RISCY-FPU-a,2,2,0.85,3,1,1
4851-RISCY-FPU-a-2-c5-u0.75-m2-p2-f0,4851,RISCY-FPU-a,2,5,0.75,2,2,0
5201-RISCY-FPU-a-2-c20-u0.9-m2-p1-f1,5201,RISCY-FPU-a,2,20,0.9,2,1,1
4926-RISCY-FPU-a-2-c5-u0.7-m2-p6-f1,4926,RISCY-FPU-a,2,5,0.7,2,6,1
5078-RISCY-FPU-a-2-c20-u0.8-m1-p8-f0,5078,RISCY-FPU-a,2,20,0.8,1,8,0
5123-RISCY-FPU-a-2-c20-u0.7-m3-p2-f1,5123,RISCY-FPU-a,2,20,0.7,3,2,1
4896-RISCY-FPU-a-2-c5-u0.85-m1-p8-f0,4896,RISCY-FPU-a,2,5,0.85,1,8,0
4788-RISCY-FPU-a-2-c2-u0.85-m2-p8-f1,4788,RISCY-FPU-a,2,2,0.85,2,8,1
4892-RISCY-FPU-a-2-c5-u0.8-m4-p7-f0,4892,RISCY-FPU-a,2,5,0.8,4,7,0
4918-RISCY-FPU-a-2-c5-u0.7-m1-p6-f1,4918,RISCY-FPU-a,2,5,0.7,1,6,1
4822-RISCY-FPU-a-2-c5-u0.7-m1-p4-f0,4822,RISCY-FPU-a,2,5,0.7,1,4,0
4962-RISCY-FPU-a-2-c5-u0.8-m1-p3-f1,4962,RISCY-FPU-a,2,5,0.8,1,3,1
5000-RISCY-FPU-a-2-c5-u0.85-m3-p2-f1,5000,RISCY-FPU-a,2,5,0.85,3,2,1
4834-RISCY-FPU-a-2-c5-u0.7-m2-p8-f0,4834,RISCY-FPU-a,2,5,0.7,2,8,0
4693-RISCY-FPU-a-2-c2-u0.85-m4-p1-f0,4693,RISCY-FPU-a,2,2,0.85,4,1,0
4669-RISCY-FPU-a-2-c2-u0.8-m1-p6-f0,4669,RISCY-FPU-a,2,2,0.8,1,6,0
4809-RISCY-FPU-a-2-c2-u0.9-m2-p6-f1,4809,RISCY-FPU-a,2,2,0.9,2,6,1
4913-RISCY-FPU-a-2-c5-u0.7-m1-p1-f1,4913,RISCY-FPU-a,2,5,0.7,1,1,1
4767-RISCY-FPU-a-2-c2-u0.8-m3-p3-f1,4767,RISCY-FPU-a,2,2,0.8,3,3,1
5143-RISCY-FPU-a-2-c20-u0.75-m2-p6-f1,5143,RISCY-FPU-a,2,20,0.75,2,6,1
4930-RISCY-FPU-a-2-c5-u0.7-m3-p2-f1,4930,RISCY-FPU-a,2,5,0.7,3,2,1
4945-RISCY-FPU-a-2-c5-u0.75-m2-p2-f1,4945,RISCY-FPU-a,2,5,0.75,2,2,1
4948-RISCY-FPU-a-2-c5-u0.75-m2-p5-f1,4948,RISCY-FPU-a,2,5,0.75,2,5,1
5206-RISCY-FPU-a-2-c20-u0.9-m2-p6-f1,5206,RISCY-FPU-a,2,20,0.9,2,6,1
4700-RISCY-FPU-a-2-c2-u0.85-m4-p8-f0,4700,RISCY-FPU-a,2,2,0.85,4,8,0
4727-RISCY-FPU-a-2-c2-u0.75-m1-p3-f1,4727,RISCY-FPU-a,2,2,0.75,1,3,1
4797-RISCY-FPU-a-2-c2-u0.9-m1-p2-f1,4797,RISCY-FPU-a,2,2,0.9,1,2,1
5150-RISCY-FPU-a-2-c20-u0.75-m3-p5-f1,5150,RISCY-FPU-a,2,20,0.75,3,5,1
4784-RISCY-FPU-a-2-c2-u0.85-m2-p4-f1,4784,RISCY-FPU-a,2,2,0.85,2,4,1
4631-RISCY-FPU-a-2-c2-u0.7-m3-p6-f0,4631,RISCY-FPU-a,2,2,0.7,3,6,0
4798-RISCY-FPU-a-2-c2-u0.9-m1-p3-f1,4798,RISCY-FPU-a,2,2,0.9,1,3,1
5192-RISCY-FPU-a-2-c20-u0.85-m3-p4-f1,5192,RISCY-FPU-a,2,20,0.85,3,4,1
4911-RISCY-FPU-a-2-c5-u0.85-m4-p7-f0,4911,RISCY-FPU-a,2,5,0.85,4,7,0
4790-RISCY-FPU-a-2-c2-u0.85-m3-p2-f1,4790,RISCY-FPU-a,2,2,0.85,3,2,1
4630-RISCY-FPU-a-2-c2-u0.7-m3-p5-f0,4630,RISCY-FPU-a,2,2,0.7,3,5,0
4674-RISCY-FPU-a-2-c2-u0.8-m3-p2-f0,4674,RISCY-FPU-a,2,2,0.8,3,2,0
5210-RISCY-FPU-a-2-c20-u0.9-m3-p3-f1,5210,RISCY-FPU-a,2,20,0.9,3,3,1
4903-RISCY-FPU-a-2-c5-u0.85-m3-p7-f0,4903,RISCY-FPU-a,2,5,0.85,3,7,0
5193-RISCY-FPU-a-2-c20-u0.85-m3-p5-f1,5193,RISCY-FPU-a,2,20,0.85,3,5,1
4975-RISCY-FPU-a-2-c5-u0.8-m3-p1-f1,4975,RISCY-FPU-a,2,5,0.8,3,1,1
5013-RISCY-FPU-a-2-c5-u0.9-m1-p8-f1,5013,RISCY-FPU-a,2,5,0.9,1,8,1
4675-RISCY-FPU-a-2-c2-u0.8-m3-p3-f0,4675,RISCY-FPU-a,2,2,0.8,3,3,0
5170-RISCY-FPU-a-2-c20-u0.8-m3-p2-f1,5170,RISCY-FPU-a,2,20,0.8,3,2,1
4793-RISCY-FPU-a-2-c2-u0.85-m3-p5-f1,4793,RISCY-FPU-a,2,2,0.85,3,5,1
5035-RISCY-FPU-a-2-c20-u0.7-m2-p3-f0,5035,RISCY-FPU-a,2,20,0.7,2,3,0
4737-RISCY-FPU-a-2-c2-u0.75-m2-p5-f1,4737,RISCY-FPU-a,2,2,0.75,2,5,1
4968-RISCY-FPU-a-2-c5-u0.8-m2-p1-f1,4968,RISCY-FPU-a,2,5,0.8,2,1,1
5145-RISCY-FPU-a-2-c20-u0.75-m2-p8-f1,5145,RISCY-FPU-a,2,20,0.75,2,8,1
5159-RISCY-FPU-a-2-c20-u0.8-m1-p7-f1,5159,RISCY-FPU-a,2,20,0.8,1,7,1
5195-RISCY-FPU-a-2-c20-u0.85-m3-p8-f1,5195,RISCY-FPU-a,2,20,0.85,3,8,1
4742-RISCY-FPU-a-2-c2-u0.75-m3-p2-f1,4742,RISCY-FPU-a,2,2,0.75,3,2,1
4919-RISCY-FPU-a-2-c5-u0.7-m1-p7-f1,4919,RISCY-FPU-a,2,5,0.7,1,7,1
5183-RISCY-FPU-a-2-c20-u0.85-m1-p8-f1,5183,RISCY-FPU-a,2,20,0.85,1,8,1
4785-RISCY-FPU-a-2-c2-u0.85-m2-p5-f1,4785,RISCY-FPU-a,2,2,0.85,2,5,1
5095-RISCY-FPU-a-2-c20-u0.85-m1-p3-f0,5095,RISCY-FPU-a,2,20,0.85,1,3,0
4899-RISCY-FPU-a-2-c5-u0.85-m3-p3-f0,4899,RISCY-FPU-a,2,5,0.85,3,3,0
4965-RISCY-FPU-a-2-c5-u0.8-m1-p6-f1,4965,RISCY-FPU-a,2,5,0.8,1,6,1
5011-RISCY-FPU-a-2-c5-u0.9-m1-p6-f1,5011,RISCY-FPU-a,2,5,0.9,1,6,1
4662-RISCY-FPU-a-2-c2-u0.75-m4-p5-f0,4662,RISCY-FPU-a,2,2,0.75,4,5,0
4639-RISCY-FPU-a-2-c2-u0.7-m4-p6-f0,4639,RISCY-FPU-a,2,2,0.7,4,6,0
4735-RISCY-FPU-a-2-c2-u0.75-m2-p3-f1,4735,RISCY-FPU-a,2,2,0.75,2,3,1
4685-RISCY-FPU-a-2-c2-u0.8-m4-p5-f0,4685,RISCY-FPU-a,2,2,0.8,4,5,0
5109-RISCY-FPU-a-2-c20-u0.7-m1-p4-f1,5109,RISCY-FPU-a,2,20,0.7,1,4,1
4687-RISCY-FPU-a-2-c2-u0.8-m4-p7-f0,4687,RISCY-FPU-a,2,2,0.8,4,7,0
4726-RISCY-FPU-a-2-c2-u0.75-m1-p2-f1,4726,RISCY-FPU-a,2,2,0.75,1,2,1
4936-RISCY-FPU-a-2-c5-u0.7-m3-p8-f1,4936,RISCY-FPU-a,2,5,0.7,3,8,1
4841-RISCY-FPU-a-2-c5-u0.7-m3-p8-f0,4841,RISCY-FPU-a,2,5,0.7,3,8,0
4843-RISCY-FPU-a-2-c5-u0.7-m4-p2-f0,4843,RISCY-FPU-a,2,5,0.7,4,2,0
5173-RISCY-FPU-a-2-c20-u0.8-m3-p5-f1,5173,RISCY-FPU-a,2,20,0.8,3,5,1
4848-RISCY-FPU-a-2-c5-u0.75-m1-p6-f0,4848,RISCY-FPU-a,2,5,0.75,1,6,0
4999-RISCY-FPU-a-2-c5-u0.85-m3-p1-f1,4999,RISCY-FPU-a,2,5,0.85,3,1,1
4777-RISCY-FPU-a-2-c2-u0.85-m1-p5-f1,4777,RISCY-FPU-a,2,2,0.85,1,5,1
4997-RISCY-FPU-a-2-c5-u0.85-m2-p7-f1,4997,RISCY-FPU-a,2,5,0.85,2,7,1
5147-RISCY-FPU-a-2-c20-u0.75-m3-p2-f1,5147,RISCY-FPU-a,2,20,0.75,3,2,1
4684-RISCY-FPU-a-2-c2-u0.8-m4-p4-f0,4684,RISCY-FPU-a,2,2,0.8,4,4,0
4621-RISCY-FPU-a-2-c2-u0.7-m2-p1-f0,4621,RISCY-FPU-a,2,2,0.7,2,1,0
5160-RISCY-FPU-a-2-c20-u0.8-m1-p8-f1,5160,RISCY-FPU-a,2,20,0.8,1,8,1
4828-RISCY-FPU-a-2-c5-u0.7-m2-p2-f0,4828,RISCY-FPU-a,2,5,0.7,2,2,0
4756-RISCY-FPU-a-2-c2-u0.8-m1-p8-f1,4756,RISCY-FPU-a,2,2,0.8,1,8,1
5198-RISCY-FPU-a-2-c20-u0.9-m1-p4-f1,5198,RISCY-FPU-a,2,20,0.9,1,4,1
4854-RISCY-FPU-a-2-c5-u0.75-m2-p6-f0,4854,RISCY-FPU-a,2,5,0.75,2,6,0
5135-RISCY-FPU-a-2-c20-u0.75-m1-p6-f1,5135,RISCY-FPU-a,2,20,0.75,1,6,1
4704-RISCY-FPU-a-2-c2-u0.7-m1-p4-f1,4704,RISCY-FPU-a,2,2,0.7,1,4,1
4744-RISCY-FPU-a-2-c2-u0.75-m3-p4-f1,4744,RISCY-FPU-a,2,2,0.75,3,4,1
4773-RISCY-FPU-a-2-c2-u0.85-m1-p1-f1,4773,RISCY-FPU-a,2,2,0.85,1,1,1
4680-RISCY-FPU-a-2-c2-u0.8-m3-p8-f0,4680,RISCY-FPU-a,2,2,0.8,3,8,0
5028-RISCY-FPU-a-2-c5-u0.9-m3-p8-f1,5028,RISCY-FPU-a,2,5,0.9,3,8,1
5001-RISCY-FPU-a-2-c5-u0.85-m3-p3-f1,5001,RISCY-FPU-a,2,5,0.85,3,3,1
5034-RISCY-FPU-a-2-c20-u0.7-m2-p2-f0,5034,RISCY-FPU-a,2,20,0.7,2,2,0
5041-RISCY-FPU-a-2-c20-u0.7-m3-p2-f0,5041,RISCY-FPU-a,2,20,0.7,3,2,0
5180-RISCY-FPU-a-2-c20-u0.85-m1-p5-f1,5180,RISCY-FPU-a,2,20,0.85,1,5,1
4688-RISCY-FPU-a-2-c2-u0.8-m4-p8-f0,4688,RISCY-FPU-a,2,2,0.8,4,8,0
5164-RISCY-FPU-a-2-c20-u0.8-m2-p4-f1,5164,RISCY-FPU-a,2,20,0.8,2,4,1
4906-RISCY-FPU-a-2-c5-u0.85-m4-p2-f0,4906,RISCY-FPU-a,2,5,0.85,4,2,0
5086-RISCY-FPU-a-2-c20-u0.8-m3-p2-f0,5086,RISCY-FPU-a,2,20,0.8,3,2,0
4837-RISCY-FPU-a-2-c5-u0.7-m3-p3-f0,4837,RISCY-FPU-a,2,5,0.7,3,3,0
4706-RISCY-FPU-a-2-c2-u0.7-m1-p6-f1,4706,RISCY-FPU-a,2,2,0.7,1,6,1
5010-RISCY-FPU-a-2-c5-u0.9-m1-p5-f1,5010,RISCY-FPU-a,2,5,0.9,1,5,1
4846-RISCY-FPU-a-2-c5-u0.75-m1-p3-f0,4846,RISCY-FPU-a,2,5,0.75,1,3,0
4757-RISCY-FPU-a-2-c2-u0.8-m2-p1-f1,4757,RISCY-FPU-a,2,2,0.8,2,1,1
5149-RISCY-FPU-a-2-c20-u0.75-m3-p4-f1,5149,RISCY-FPU-a,2,20,0.75,3,4,1
5053-RISCY-FPU-a-2-c20-u0.75-m1-p6-f0,5053,RISCY-FPU-a,2,20,0.75,1,6,0
4711-RISCY-FPU-a-2-c2-u0.7-m2-p3-f1,4711,RISCY-FPU-a,2,2,0.7,2,3,1
4624-RISCY-FPU-a-2-c2-u0.7-m2-p6-f0,4624,RISCY-FPU-a,2,2,0.7,2,6,0
5144-RISCY-FPU-a-2-c20-u0.75-m2-p7-f1,5144,RISCY-FPU-a,2,20,0.75,2,7,1
5120-RISCY-FPU-a-2-c20-u0.7-m2-p7-f1,5120,RISCY-FPU-a,2,20,0.7,2,7,1
5026-RISCY-FPU-a-2-c5-u0.9-m3-p6-f1,5026,RISCY-FPU-a,2,5,0.9,3,6,1
4993-RISCY-FPU-a-2-c5-u0.85-m2-p3-f1,4993,RISCY-FPU-a,2,5,0.85,2,3,1
5077-RISCY-FPU-a-2-c20-u0.8-m1-p7-f0,5077,RISCY-FPU-a,2,20,0.8,1,7,0
4698-RISCY-FPU-a-2-c2-u0.85-m4-p6-f0,4698,RISCY-FPU-a,2,2,0.85,4,6,0
5044-RISCY-FPU-a-2-c20-u0.7-m3-p5-f0,5044,RISCY-FPU-a,2,20,0.7,3,5,0
4764-RISCY-FPU-a-2-c2-u0.8-m2-p8-f1,4764,RISCY-FPU-a,2,2,0.8,2,8,1
4732-RISCY-FPU-a-2-c2-u0.75-m1-p8-f1,4732,RISCY-FPU-a,2,2,0.75,1,8,1
4972-RISCY-FPU-a-2-c5-u0.8-m2-p5-f1,4972,RISCY-FPU-a,2,5,0.8,2,5,1
4886-RISCY-FPU-a-2-c5-u0.8-m4-p1-f0,4886,RISCY-FPU-a,2,5,0.8,4,1,0
4721-RISCY-FPU-a-2-c2-u0.7-m3-p5-f1,4721,RISCY-FPU-a,2,2,0.7,3,5,1
4806-RISCY-FPU-a-2-c2-u0.9-m2-p3-f1,4806,RISCY-FPU-a,2,2,0.9,2,3,1
5139-RISCY-FPU-a-2-c20-u0.75-m2-p2-f1,5139,RISCY-FPU-a,2,20,0.75,2,2,1
5046-RISCY-FPU-a-2-c20-u0.7-m3-p7-f0,5046,RISCY-FPU-a,2,20,0.7,3,7,0
4976-RISCY-FPU-a-2-c5-u0.8-m3-p2-f1,4976,RISCY-FPU-a,2,5,0.8,3,2,1
5030-RISCY-FPU-a-2-c20-u0.7-m1-p4-f0,5030,RISCY-FPU-a,2,20,0.7,1,4,0
5125-RISCY-FPU-a-2-c20-u0.7-m3-p4-f1,5125,RISCY-FPU-a,2,20,0.7,3,4,1
5148-RISCY-FPU-a-2-c20-u0.75-m3-p3-f1,5148,RISCY-FPU-a,2,20,0.75,3,3,1
4864-RISCY-FPU-a-2-c5-u0.75-m3-p8-f0,4864,RISCY-FPU-a,2,5,0.75,3,8,0
5191-RISCY-FPU-a-2-c20-u0.85-m3-p3-f1,5191,RISCY-FPU-a,2,20,0.85,3,3,1
4699-RISCY-FPU-a-2-c2-u0.85-m4-p7-f0,4699,RISCY-FPU-a,2,2,0.85,4,7,0
4897-RISCY-FPU-a-2-c5-u0.85-m3-p1-f0,4897,RISCY-FPU-a,2,5,0.85,3,1,0
4960-RISCY-FPU-a-2-c5-u0.8-m1-p1-f1,4960,RISCY-FPU-a,2,5,0.8,1,1,1
4994-RISCY-FPU-a-2-c5-u0.85-m2-p4-f1,4994,RISCY-FPU-a,2,5,0.85,2,4,1
4929-RISCY-FPU-a-2-c5-u0.7-m3-p1-f1,4929,RISCY-FPU-a,2,5,0.7,3,1,1
4983-RISCY-FPU-a-2-c5-u0.85-m1-p1-f1,4983,RISCY-FPU-a,2,5,0.85,1,1,1
5154-RISCY-FPU-a-2-c20-u0.8-m1-p2-f1,5154,RISCY-FPU-a,2,20,0.8,1,2,1
4656-RISCY-FPU-a-2-c2-u0.75-m3-p7-f0,4656,RISCY-FPU-a,2,2,0.75,3,7,0
5197-RISCY-FPU-a-2-c20-u0.9-m1-p3-f1,5197,RISCY-FPU-a,2,20,0.9,1,3,1
5176-RISCY-FPU-a-2-c20-u0.8-m3-p8-f1,5176,RISCY-FPU-a,2,20,0.8,3,8,1
5036-RISCY-FPU-a-2-c20-u0.7-m2-p4-f0,5036,RISCY-FPU-a,2,20,0.7,2,4,0
4772-RISCY-FPU-a-2-c2-u0.8-m3-p8-f1,4772,RISCY-FPU-a,2,2,0.8,3,8,1
5200-RISCY-FPU-a-2-c20-u0.9-m1-p7-f1,5200,RISCY-FPU-a,2,20,0.9,1,7,1
4813-RISCY-FPU-a-2-c2-u0.9-m3-p2-f1,4813,RISCY-FPU-a,2,2,0.9,3,2,1
4869-RISCY-FPU-a-2-c5-u0.8-m1-p1-f0,4869,RISCY-FPU-a,2,5,0.8,1,1,0
4724-RISCY-FPU-a-2-c2-u0.7-m3-p8-f1,4724,RISCY-FPU-a,2,2,0.7,3,8,1
4628-RISCY-FPU-a-2-c2-u0.7-m3-p3-f0,4628,RISCY-FPU-a,2,2,0.7,3,3,0
1523-RISCY-a-3-c2-u0.75-m2-p5-f1,1523,RISCY-a,3,2,0.75,2,5,1
1525-RISCY-a-3-c2-u0.75-m2-p7-f1,1525,RISCY-a,3,2,0.75,2,7,1
1539-RISCY-a-3-c2-u0.8-m1-p5-f1,1539,RISCY-a,3,2,0.8,1,5,1
1648-RISCY-a-3-c5-u0.75-m2-p2-f0,1648,RISCY-a,3,5,0.75,2,2,0
1608-RISCY-a-3-c5-u0.7-m1-p2-f0,1608,RISCY-a,3,5,0.7,1,2,0
1990-RISCY-a-3-c20-u0.85-m3-p7-f1,1990,RISCY-a,3,20,0.85,3,7,1
1861-RISCY-a-3-c20-u0.75-m3-p1-f0,1861,RISCY-a,3,20,0.75,3,1,0
1947-RISCY-a-3-c20-u0.8-m1-p4-f1,1947,RISCY-a,3,20,0.8,1,4,1
1754-RISCY-a-3-c5-u0.75-m3-p7-f1,1754,RISCY-a,3,5,0.75,3,7,1
1888-RISCY-a-3-c20-u0.8-m3-p5-f0,1888,RISCY-a,3,20,0.8,3,5,0
1483-RISCY-a-3-c2-u0.85-m4-p5-f0,1483,RISCY-a,3,2,0.85,4,5,0
1800-RISCY-a-3-c5-u0.85-m3-p5-f1,1800,RISCY-a,3,5,0.85,3,5,1
1429-RISCY-a-3-c2-u0.75-m4-p5-f0,1429,RISCY-a,3,2,0.75,4,5,0
1845-RISCY-a-3-c20-u0.7-m3-p8-f0,1845,RISCY-a,3,20,0.7,3,8,0
1436-RISCY-a-3-c2-u0.8-m1-p4-f0,1436,RISCY-a,3,2,0.8,1,4,0
1806-RISCY-a-3-c5-u0.9-m1-p3-f1,1806,RISCY-a,3,5,0.9,1,3,1
1445-RISCY-a-3-c2-u0.8-m2-p5-f0,1445,RISCY-a,3,2,0.8,2,5,0
1898-RISCY-a-3-c20-u0.7-m1-p3-f1,1898,RISCY-a,3,20,0.7,1,3,1
